method,seed,step,t,wallclock_s,W2,TV,TV_density,MMD,EMC,EJS,nonfinite_frac,m_clip_fraction,max_log_magnitude,mala_accept,pt_swap_accept,jump_count_mean,W2_10d
MALA,3,24800,124.0,34.857641868293285,1.2752201423032516,0.9980283338253086,,1.0615211470850132,0.011063685353269403,,0.0,,,0.910758875000001,,,0.4714618249766457
MALA,4,24800,124.0,34.857641868293285,1.275189202900474,0.9975283338253087,,1.056428262775121,0.013354817489275028,,0.0,,,0.910758875000001,,,0.471116959390983
MALA,0,25600,128.0,35.980625150725245,1.2762351292847114,0.9995283338253087,,1.0660891703042343,0.0029461520989098045,,0.0,,,0.9106045000000001,,,0.47216153625611673
MALA,1,25600,128.0,35.980625150725245,1.2801152807422005,0.9990283338253088,,1.0649886466336864,0.006047886706386896,,0.0,,,0.9106045000000001,,,0.4734241577423678
MALA,2,25600,128.0,35.980625150725245,1.2771170903989586,0.9985283338253086,,1.0582885201465468,0.008650148119516254,,0.0,,,0.9106045000000001,,,0.47191623964709223
MALA,3,25600,128.0,35.980625150725245,1.2760855103059106,0.9980283338253086,,1.064568970782742,0.011063685353269403,,0.0,,,0.9106045000000001,,,0.4715005775698632
MALA,4,25600,128.0,35.980625150725245,1.273003474719962,0.9975283338253087,,1.0558130806398103,0.013354792554598705,,0.0,,,0.9106045000000001,,,0.4703807669442008
MALA,0,26400,132.0,37.105701534077525,1.2762728136285162,0.9995283338253087,,1.060689669199,0.0029462491438754235,,0.0,,,0.9104385000000008,,,0.47169927830767444
MALA,1,26400,132.0,37.105701534077525,1.275071990697441,0.9990283338253086,,1.057963820749211,0.006048050711356279,,0.0,,,0.9104385000000008,,,0.47115609508705475
MALA,2,26400,132.0,37.105701534077525,1.276707207238371,0.9985283338253086,,1.0559874924015606,0.00865017702928439,,0.0,,,0.9104385000000008,,,0.4718820663010338
MALA,3,26400,132.0,37.105701534077525,1.2719617771326754,0.9980283338253086,,1.0518862900395858,0.011063436283684114,,0.0,,,0.9104385000000008,,,0.4703680994511065
MALA,4,26400,132.0,37.105701534077525,1.2729711770020875,0.9975283338253087,,1.0566576129449026,0.013354808743249347,,0.0,,,0.9104385000000008,,,0.4705041735694371
MALA,0,27200,136.0,38.22677955403924,1.2764197899826037,0.9990283338253086,,1.0583560633560454,0.0060480799560407306,,0.0,,,0.9105426249999988,,,0.4719690395838234
MALA,1,27200,136.0,38.22677955403924,1.2753984381472276,0.9985283338253086,,1.0612552850155226,0.008650148119516254,,0.0,,,0.9105426249999988,,,0.47147731881695104
MALA,2,27200,136.0,38.22677955403924,1.2778726087885477,0.9980283338253086,,1.0603668907959016,0.011063350198967425,,0.0,,,0.9105426249999988,,,0.4719759192282631
MALA,3,27200,136.0,38.22677955403924,1.273524218729562,0.9980283338253086,,1.0552946763701365,0.011063676153460489,,0.0,,,0.9105426249999988,,,0.47096865064184623
MALA,4,27200,136.0,38.22677955403924,1.2765196899319964,0.9975283338253087,,1.0612019243481199,0.0133546547801775,,0.0,,,0.9105426249999988,,,0.4718743620208624
MALA,0,28000,140.0,39.352306596934795,1.2761381061940322,0.9990283338253088,,1.059229852928678,0.006048118765343058,,0.0,,,0.9103924999999997,,,0.47177417597637195
MALA,1,28000,140.0,39.352306596934795,1.2771710742244287,0.9985283338253086,,1.0595069341712937,0.008649841279523951,,0.0,,,0.9103924999999997,,,0.47222624193408175
MALA,2,28000,140.0,39.352306596934795,1.2762865747926073,0.9980283338253086,,1.0571535411393624,0.011063685262576728,,0.0,,,0.9103924999999997,,,0.47211623104920136
MALA,3,28000,140.0,39.352306596934795,1.277943289678644,0.9980283338253086,,1.064025257451974,0.011063446093688922,,0.0,,,0.9103924999999997,,,0.4722828551775719
MALA,4,28000,140.0,39.352306596934795,1.2749979718128963,0.9975283338253087,,1.063548867152134,0.013354788918828353,,0.0,,,0.9103924999999997,,,0.4713570937931482
MALA,0,28800,144.0,40.47643430903554,1.2761103067052932,0.9990283338253086,,1.0567456160520816,0.006048127076038412,,0.0,,,0.9105891250000004,,,0.47188603592130085
MALA,1,28800,144.0,40.47643430903554,1.2749561770903224,0.9985283338253086,,1.0546177249309794,0.00865017702928439,,0.0,,,0.9105891250000004,,,0.4716938044073392
MALA,2,28800,144.0,40.47643430903554,1.2751822907866044,0.9980283338253086,,1.055943236314391,0.011063685262576728,,0.0,,,0.9105891250000004,,,0.4710515323165004
MALA,3,28800,144.0,40.47643430903554,1.274359780039465,0.9980283338253086,,1.052716611890751,0.011063637625361,,0.0,,,0.9105891250000004,,,0.47091702058386753
MALA,4,28800,144.0,40.47643430903554,1.2760767065668441,0.9970283338253088,,1.060357931291142,0.015554988688058935,,0.0,,,0.9105891250000004,,,0.4715163593342617
MALA,0,29600,148.0,41.60086033027619,1.276383396664168,0.9990283338253086,,1.0597937662324337,0.006048126994673497,,0.0,,,0.9106188749999996,,,0.4717136431378041
MALA,1,29600,148.0,41.60086033027619,1.2753987325070841,0.9980283338253086,,1.0646289860332394,0.011063656610764916,,0.0,,,0.9106188749999996,,,0.4715339818745055
MALA,2,29600,148.0,41.60086033027619,1.274628252101199,0.9980283338253086,,1.054501380950635,0.011063685262576728,,0.0,,,0.9106188749999996,,,0.4713563727412725
MALA,3,29600,148.0,41.60086033027619,1.2710504644954634,0.9980283338253086,,1.0552047925436288,0.011063381648403592,,0.0,,,0.9106188749999996,,,0.4700023573203729
MALA,4,29600,148.0,41.60086033027619,1.2763343353276182,0.9970283338253088,,1.0620301288273488,0.015554988579087659,,0.0,,,0.9106188749999996,,,0.4716712348041445
MALA,0,30400,152.0,42.722518351860344,1.2776047632008118,0.9990283338253088,,1.0584399220214513,0.006047962998395384,,0.0,,,0.9105915000000018,,,0.47246074851661385
MALA,1,30400,152.0,42.722518351860344,1.2752485091066683,0.9980283338253086,,1.0588753926945682,0.011063660677332665,,0.0,,,0.9105915000000018,,,0.4714958528700893
MALA,2,30400,152.0,42.722518351860344,1.2724032120894582,0.9980283338253086,,1.054372348072702,0.011063608207921405,,0.0,,,0.9105915000000018,,,0.4703934121268563
MALA,3,30400,152.0,42.722518351860344,1.2740708501349864,0.9980283338253086,,1.0576698337768773,0.011063608207921405,,0.0,,,0.9105915000000018,,,0.470984177548181
MALA,4,30400,152.0,42.722518351860344,1.2734358337919165,0.9970283338253086,,1.057070186081753,0.015554919597539185,,0.0,,,0.9105915000000018,,,0.4704176783384608
MALA,0,31200,156.0,43.84527245350182,1.2751719591040562,0.9990283338253088,,1.058098840489946,0.006048118765343058,,0.0,,,0.910736625000001,,,0.4713381539202614
MALA,1,31200,156.0,43.84527245350182,1.2753012754140065,0.9980283338253086,,1.0578061885940895,0.011063486596350036,,0.0,,,0.910736625000001,,,0.4713091750140047
MALA,2,31200,156.0,43.84527245350182,1.2748282315033104,0.9975283338253087,,1.0569368210107657,0.013354808743249347,,0.0,,,0.910736625000001,,,0.4713583427456779
MALA,3,31200,156.0,43.84527245350182,1.2729214617844242,0.9980283338253086,,1.0565861967802956,0.011063486596350036,,0.0,,,0.910736625000001,,,0.4701927861415817
MALA,4,31200,156.0,43.84527245350182,1.2740004551012705,0.9970283338253088,,1.059490629332452,0.015554969208449787,,0.0,,,0.910736625000001,,,0.47086477491842926
MALA,0,32000,160.0,44.96702435426414,1.274453400615178,0.9990283338253088,,1.0603775162043925,0.006048015613993707,,0.0,,,0.9106768749999992,,,0.4713258209213248
MALA,1,32000,160.0,44.96702435426414,1.2762246258390804,0.9980283338253086,,1.0646077411351493,0.01106323110195473,,0.0,,,0.9106768749999992,,,0.47177742158586844
MALA,2,32000,160.0,44.96702435426414,1.273640053420936,0.9975283338253087,,1.0565706073966399,0.013354663797810029,,0.0,,,0.9106768749999992,,,0.47060389581387896
MALA,3,32000,160.0,44.96702435426414,1.2757093406510929,0.9980283338253086,,1.0624030893554477,0.011063637625361,,0.0,,,0.9106768749999992,,,0.4713441709927248
MALA,4,32000,160.0,44.96702435426414,1.273783672461527,0.9970283338253088,,1.0582976503249089,0.015554969208449787,,0.0,,,0.9106768749999992,,,0.4706122750925452
MALA,0,32800,164.0,46.09155093692243,1.2762659632763467,0.9985283338253086,,1.058972902017228,0.008650100319790188,,0.0,,,0.9105198749999993,,,0.47160947718581836
MALA,1,32800,164.0,46.09155093692243,1.2792247715091891,0.9980283338253086,,1.063308230983345,0.011062904263019258,,0.0,,,0.9105198749999993,,,0.4730951842231382
MALA,2,32800,164.0,46.09155093692243,1.2737837467654818,0.9975283338253087,,1.0577948665244963,0.013354704555367025,,0.0,,,0.9105198749999993,,,0.4705270766821441
MALA,3,32800,164.0,46.09155093692243,1.2752630510842218,0.9980283338253086,,1.061873495196157,0.0110636767796497,,0.0,,,0.9105198749999993,,,0.471448365330959
MALA,4,32800,164.0,46.09155093692243,1.27645854476332,0.9970283338253086,,1.0565927095013439,0.0155549976066649,,0.0,,,0.9105198749999993,,,0.47143120908255104
MALA,0,33600,168.0,47.21402511931956,1.2765962686647074,0.9985283338253086,,1.0606130190683414,0.00865017702928439,,0.0,,,0.910593125000001,,,0.47194238293388585
MALA,1,33600,168.0,47.21402511931956,1.2739452804772917,0.9980283338253086,,1.0612107824946642,0.011063608207921405,,0.0,,,0.910593125000001,,,0.4704611436246031
MALA,2,33600,168.0,47.21402511931956,1.274793424446474,0.9975283338253087,,1.0572655600971115,0.013354792554598705,,0.0,,,0.910593125000001,,,0.47088903074704946
MALA,3,33600,168.0,47.21402511931956,1.273537554295091,0.9980283338253086,,1.0622681803739087,0.011063581280081447,,0.0,,,0.910593125000001,,,0.47057151404335945
MALA,4,33600,168.0,47.21402511931956,1.2729532337219893,0.9970283338253088,,1.0575921020340526,0.015554988688058935,,0.0,,,0.910593125000001,,,0.47029598657478855
MALA,0,34400,172.0,48.33901304192841,1.275140662700126,0.9985283338253086,,1.0571661804320043,0.00865011690421591,,0.0,,,0.9106025000000011,,,0.47111114762485395
MALA,1,34400,172.0,48.33901304192841,1.2751730950813842,0.9980283338253086,,1.0581432590127335,0.011063685262576728,,0.0,,,0.9106025000000011,,,0.47151532098441573
MALA,2,34400,172.0,48.33901304192841,1.2728150453761087,0.9975283338253087,,1.0495164796870904,0.013354663797810029,,0.0,,,0.9106025000000011,,,0.47010379737442
MALA,3,34400,172.0,48.33901304192841,1.2730082619064207,0.9980283338253086,,1.056981455010141,0.011063194540401944,,0.0,,,0.9106025000000011,,,0.47042757473555513
MALA,4,34400,172.0,48.33901304192841,1.2779074085728623,0.9970283338253088,,1.0596368491131907,0.015554835327494576,,0.0,,,0.9106025000000011,,,0.47232532166349817
MALA,0,35200,176.0,49.462270992808044,1.276030376280156,0.9985283338253086,,1.0606473129320921,0.00865011690421591,,0.0,,,0.9105736249999974,,,0.47186875399959965
MALA,1,35200,176.0,49.462270992808044,1.2741894534535796,0.9980283338253086,,1.0601898896640058,0.011063381648403592,,0.0,,,0.9105736249999974,,,0.4710164845874174
MALA,2,35200,176.0,49.462270992808044,1.2726281800805967,0.9975283338253087,,1.0605313638057419,0.013354792554598705,,0.0,,,0.9105736249999974,,,0.46997508758195916
MALA,3,35200,176.0,49.462270992808044,1.2746619153738008,0.9980283338253086,,1.0595949380159648,0.011063685262576728,,0.0,,,0.9105736249999974,,,0.4713202232576816
MALA,4,35200,176.0,49.462270992808044,1.2755415751446018,0.9970283338253086,,1.0542596760252805,0.01555466365433944,,0.0,,,0.9105736249999974,,,0.47152365480219466
MALA,0,36000,180.0,50.58649953454733,1.2761997249322887,0.9985283338253086,,1.0587388583314754,0.008650152616446194,,0.0,,,0.9104542500000007,,,0.4717860643201938
MALA,1,36000,180.0,50.58649953454733,1.2746534354912973,0.9980283338253086,,1.058720709560323,0.011063381648403592,,0.0,,,0.9104542500000007,,,0.4709587210150374
MALA,2,36000,180.0,50.58649953454733,1.2754355541097857,0.9975283338253086,,1.0562688463606649,0.013354817312423162,,0.0,,,0.9104542500000007,,,0.4715031589071449
MALA,3,36000,180.0,50.58649953454733,1.2746436776513022,0.9980283338253086,,1.059637787649894,0.011063637625361,,0.0,,,0.9104542500000007,,,0.47115522397635395
MALA,4,36000,180.0,50.58649953454733,1.2724305779444103,0.9970283338253086,,1.0505005706005708,0.015554570703176673,,0.0,,,0.9104542500000007,,,0.4701143171992426
MALA,0,36800,184.0,51.70903385523707,1.2731777566091014,0.9985283338253086,,1.0549197036604967,0.008649874193696006,,0.0,,,0.910623625,,,0.4708719809090936
MALA,1,36800,184.0,51.70903385523707,1.2777333628434213,0.9980283338253086,,1.060955751466439,0.011063625481276373,,0.0,,,0.910623625,,,0.47221426268747857
MALA,2,36800,184.0,51.70903385523707,1.2738787445525677,0.9975283338253086,,1.0535122853933752,0.013354739912256997,,0.0,,,0.910623625,,,0.47123222757278294
MALA,3,36800,184.0,51.70903385523707,1.2764310630124913,0.9980283338253086,,1.057296635529728,0.011063656610764916,,0.0,,,0.910623625,,,0.47156465001354375
MALA,4,36800,184.0,51.70903385523707,1.274498665488589,0.9970283338253086,,1.054947687042865,0.01555466365433944,,0.0,,,0.910623625,,,0.47097885527574707
MALA,0,37600,188.0,52.83260968700051,1.2761576382583586,0.9985283338253087,,1.059983398543175,0.008650072617295668,,0.0,,,0.9106461250000016,,,0.4716257713912059
MALA,1,37600,188.0,52.83260968700051,1.2721649970402262,0.9980283338253086,,1.0550484797569675,0.011063532266755605,,0.0,,,0.9106461250000016,,,0.47004283414764886
MALA,2,37600,188.0,52.83260968700051,1.2757986808273334,0.9975283338253087,,1.0616308218130492,0.013354792554598705,,0.0,,,0.9106461250000016,,,0.4713145902164986
MALA,3,37600,188.0,52.83260968700051,1.2760057438512409,0.9980283338253086,,1.0557984432824121,0.011063572937628274,,0.0,,,0.9106461250000016,,,0.4716731627058454
MALA,4,37600,188.0,52.83260968700051,1.2721207489852862,0.9970283338253086,,1.0564573836471043,0.015554997343566357,,0.0,,,0.9106461250000016,,,0.47013469877113306
MALA,0,38400,192.0,53.9562001992017,1.2756172727474582,0.9985283338253086,,1.0631086033863884,0.008650148119516254,,0.0,,,0.9105184999999999,,,0.471527199289687
MALA,1,38400,192.0,53.9562001992017,1.2749015300998576,0.9980283338253086,,1.0553901026142642,0.011063656610764916,,0.0,,,0.9105184999999999,,,0.4713365815057479
MALA,2,38400,192.0,53.9562001992017,1.2728304789103548,0.9975283338253087,,1.0548730456486686,0.013354704555367025,,0.0,,,0.9105184999999999,,,0.4702868592076566
MALA,3,38400,192.0,53.9562001992017,1.273198365006385,0.9980283338253086,,1.053571610408447,0.0110636767796497,,0.0,,,0.9105184999999999,,,0.47092065603216005
MALA,4,38400,192.0,53.9562001992017,1.2762014113445619,0.9970283338253088,,1.0538646606383075,0.015554884153964887,,0.0,,,0.9105184999999999,,,0.4714538190369241
MALA,0,39200,196.0,55.085137693211436,1.275344451921366,0.9980283338253086,,1.0598725466282215,0.011063625481276373,,0.0,,,0.9104225000000001,,,0.4712849480764045
MALA,1,39200,196.0,55.085137693211436,1.2742094122422587,0.9980283338253086,,1.0579783060550114,0.0110636767796497,,0.0,,,0.9104225000000001,,,0.4709961999823532
MALA,2,39200,196.0,55.085137693211436,1.2744972263269947,0.9975283338253087,,1.0583943724965459,0.013354817489275028,,0.0,,,0.9104225000000001,,,0.47120369874622314
MALA,3,39200,196.0,55.085137693211436,1.2725695746555594,0.9980283338253086,,1.0524434631936845,0.011062977348984981,,0.0,,,0.9104225000000001,,,0.4701878179270866
MALA,4,39200,196.0,55.085137693211436,1.276569365229896,0.9970283338253088,,1.0569376320532051,0.015554988579087659,,0.0,,,0.9104225000000001,,,0.4719511722471269
MALA,0,40000,200.0,56.210355665534735,1.2751935424943053,0.9980283338253086,,1.0560512205364108,0.011063660677332665,,0.0,,,0.9105452500000005,,,0.47118042557933365
MALA,1,40000,200.0,56.210355665534735,1.2743118703690286,0.9980283338253086,,1.0614574958771121,0.0110636767796497,,0.0,,,0.9105452500000005,,,0.47108826856050695
MALA,2,40000,200.0,56.210355665534735,1.2774200931097262,0.9975283338253087,,1.0607456781173672,0.013354808375538596,,0.0,,,0.9105452500000005,,,0.4719202269314091
MALA,3,40000,200.0,56.210355665534735,1.2732543748680145,0.9980283338253086,,1.0557826013138103,0.011063532266755605,,0.0,,,0.9105452500000005,,,0.47099231808650216
MALA,4,40000,200.0,56.210355665534735,1.2757432349037532,0.9970283338253086,,1.0616154188506763,0.015554938250845196,,0.0,,,0.9105452500000005,,,0.4716501694008944
FLA,0,800,4.0,0.6740855788812041,0.9149623531185281,0.7430283338253086,,0.7457485773605356,0.46131096104048197,,0.0,,,,,,0.3416286424914868
FLA,1,800,4.0,0.6740855788812041,0.8923265280361011,0.7115283338253087,,0.7403069859886175,0.4963375500746341,,0.0,,,,,,0.33236029631047914
FLA,2,800,4.0,0.6740855788812041,0.8985566814667987,0.7355283338253086,,0.7436324055031768,0.46983737020164307,,0.0,,,,,,0.33054863327098916
FLA,3,800,4.0,0.6740855788812041,0.9231577699317597,0.7425283338253086,,0.7514831769408385,0.4618917992709334,,0.0,,,,,,0.3364184733276214
FLA,4,800,4.0,0.6740855788812041,0.9147858228833475,0.7360283338253086,,0.7444097582852406,0.46928144317758913,,0.0,,,,,,0.3372956276816992
FLA,0,1600,8.0,1.3502659695222974,0.9109811789691215,0.7575283338253087,,0.7494763855641869,0.4444556495369434,,0.0,,,,,,0.33425178248311305
FLA,1,1600,8.0,1.3502659695222974,0.9171995922020728,0.7410283338253086,,0.7452022996384112,0.463607575497615,,0.0,,,,,,0.3388657970140005
FLA,2,1600,8.0,1.3502659695222974,0.9113326519348572,0.7390283338253086,,0.7485347092816802,0.46587979306277694,,0.0,,,,,,0.33738090162257095
FLA,3,1600,8.0,1.3502659695222974,0.8936484668327566,0.7290283338253085,,0.7427741845775163,0.47711606201817724,,0.0,,,,,,0.3276241777696189
FLA,4,1600,8.0,1.3502659695222974,0.9222247161115927,0.7505283338253086,,0.7476940122991554,0.45266765332317227,,0.0,,,,,,0.34054348020373704
FLA,0,2400,12.0,2.0262472899630666,0.9050573447561477,0.7460283338253086,,0.7503818865702534,0.4578543535248164,,0.0,,,,,,0.32938197054100105
FLA,1,2400,12.0,2.0262472899630666,0.9122829348102247,0.7440283338253086,,0.748441009365482,0.4601578610292262,,0.0,,,,,,0.3418950755863647
FLA,2,2400,12.0,2.0262472899630666,0.9016497776767365,0.7305283338253086,,0.7429972851488885,0.475456087896691,,0.0,,,,,,0.3277942552276442
FLA,3,2400,12.0,2.0262472899630666,0.9129886984794823,0.7490283338253085,,0.7481773406150936,0.4544055669000906,,0.0,,,,,,0.3330790972888763
FLA,4,2400,12.0,2.0262472899630666,0.9198533311827969,0.7460283338253086,,0.7501550861221697,0.45786424380015156,,0.0,,,,,,0.34494644722273443
FLA,0,3200,16.0,2.702997679822147,0.9217678816064079,0.7605283338253086,,0.7544519456826666,0.4409176858791115,,0.0,,,,,,0.33900797894703727
FLA,1,3200,16.0,2.702997679822147,0.9192488690221168,0.7500283338253086,,0.7521119823029775,0.4532393848430667,,0.0,,,,,,0.33779019046685554
FLA,2,3200,16.0,2.702997679822147,0.9071389941805016,0.7495283338253087,,0.7551935849732255,0.4538144168652438,,0.0,,,,,,0.3309540389348872
FLA,3,3200,16.0,2.702997679822147,0.905313886036294,0.7335283338253087,,0.7451599766028151,0.4720937928857225,,0.0,,,,,,0.33079416938486006
FLA,4,3200,16.0,2.702997679822147,0.8949407120084599,0.7280283338253086,,0.7451750991990611,0.47824285282034784,,0.0,,,,,,0.3292131951215606
FLA,0,4000,20.0,3.3769142888486385,0.9147917101648007,0.7465283338253086,,0.7490630181450757,0.4572853694160216,,0.0,,,,,,0.33293142497523115
FLA,1,4000,20.0,3.3769142888486385,0.9092256930520003,0.7450283338253086,,0.7518467756579791,0.45901578039253876,,0.0,,,,,,0.33204500793932806
FLA,2,4000,20.0,3.3769142888486385,0.9020787629622957,0.7325283338253087,,0.7412635987714672,0.4732089690654494,,0.0,,,,,,0.3312566938754413
FLA,3,4000,20.0,3.3769142888486385,0.907011383143248,0.7385283338253087,,0.7471087711084784,0.466443539449252,,0.0,,,,,,0.3321611452435288
FLA,4,4000,20.0,3.3769142888486385,0.895881006407368,0.7315283338253086,,0.7435045766447079,0.4743316582113737,,0.0,,,,,,0.3309395451537815
FLA,0,4800,24.0,4.053999179042876,0.9007152001827812,0.7335283338253087,,0.7416905936862701,0.47209455227013275,,0.0,,,,,,0.3266594677611154
FLA,1,4800,24.0,4.053999179042876,0.8980800113345306,0.7345283338253087,,0.739291754563301,0.4709649384198651,,0.0,,,,,,0.3320273881298476
FLA,2,4800,24.0,4.053999179042876,0.8959519763258361,0.7245283338253086,,0.7436711760404755,0.48212921951577326,,0.0,,,,,,0.32723024921685306
FLA,3,4800,24.0,4.053999179042876,0.904145270352377,0.7395283338253086,,0.7421149151238903,0.4653053649362735,,0.0,,,,,,0.32909289230064165
FLA,4,4800,24.0,4.053999179042876,0.9145714933480856,0.7365283338253086,,0.7441756503850525,0.4687114317391705,,0.0,,,,,,0.34095361637227134
FLA,0,5600,28.0,4.72913165949285,0.8952589835226279,0.7315283338253087,,0.7424226279296074,0.4743277364134969,,0.0,,,,,,0.33789984665670736
FLA,1,5600,28.0,4.72913165949285,0.9049494586109573,0.7435283338253087,,0.7462976982705675,0.4607407199251343,,0.0,,,,,,0.3321889337963469
FLA,2,5600,28.0,4.72913165949285,0.904759911311009,0.7415283338253087,,0.7492668258524859,0.4630223879818749,,0.0,,,,,,0.32957723174488324
FLA,3,5600,28.0,4.72913165949285,0.9070378024701954,0.7375283338253087,,0.7496856202557152,0.4675734418505283,,0.0,,,,,,0.3322176546019144
FLA,4,5600,28.0,4.72913165949285,0.9077906824933678,0.7305283338253086,,0.750044194641117,0.4754636809219971,,0.0,,,,,,0.3355095240588716
FLA,0,6400,32.0,5.404789757914841,0.9167425793636107,0.7535283338253086,,0.7506983528026246,0.4491568513618599,,0.0,,,,,,0.3380265679251737
FLA,1,6400,32.0,5.404789757914841,0.9128040208560919,0.7485283338253086,,0.7479987015149184,0.45497768778451686,,0.0,,,,,,0.3322171608144675
FLA,2,6400,32.0,5.404789757914841,0.9020798477371716,0.7370283338253086,,0.7454409629691735,0.46813580223366447,,0.0,,,,,,0.33040133018841306
FLA,3,6400,32.0,5.404789757914841,0.9083569605510696,0.7340283338253087,,0.7488002070644222,0.47153437333531123,,0.0,,,,,,0.33145878768798165
FLA,4,6400,32.0,5.404789757914841,0.9059760272075057,0.7430283338253086,,0.7456518714536294,0.46131058496028243,,0.0,,,,,,0.3336493510746754
FLA,0,7200,36.0,6.077191936783493,0.9184576964028406,0.7545283338253086,,0.7541204140856597,0.44799010466255496,,0.0,,,,,,0.33717912935310335
FLA,1,7200,36.0,6.077191936783493,0.9059270707744175,0.7495283338253087,,0.7526086001871729,0.4538064133107106,,0.0,,,,,,0.3314916379833741
FLA,2,7200,36.0,6.077191936783493,0.9121596581459078,0.7430283338253086,,0.7506967953069162,0.46131432604085987,,0.0,,,,,,0.33373832481482507
FLA,3,7200,36.0,6.077191936783493,0.9072727959167193,0.7375283338253087,,0.7464403795393547,0.46757914185785554,,0.0,,,,,,0.3375263665667455
FLA,4,7200,36.0,6.077191936783493,0.9146137626699761,0.7505283338253087,,0.7520106365858877,0.4526614893548053,,0.0,,,,,,0.33152192023191124
FLA,0,8000,40.0,6.753005376085639,0.8983898935694792,0.7295283338253086,,0.7484129368782807,0.4765702844512101,,0.0,,,,,,0.3269255781522317
FLA,1,8000,40.0,6.753005376085639,0.9018273236139989,0.7345283338253086,,0.7467703058064131,0.4709653215329326,,0.0,,,,,,0.33212841394974535
FLA,2,8000,40.0,6.753005376085639,0.8899328612016597,0.7150283338253086,,0.7378027661333882,0.492536555685825,,0.0,,,,,,0.32344633058943
FLA,3,8000,40.0,6.753005376085639,0.913696599636479,0.7365283338253086,,0.7446374749588551,0.46871592484059676,,0.0,,,,,,0.3294594390531269
FLA,4,8000,40.0,6.753005376085639,0.9011373137446188,0.7320283338253086,,0.7469451529664,0.4737705798015641,,0.0,,,,,,0.33773410014441163
FLA,0,8800,44.0,7.4266608553007245,0.9033124602810616,0.7285283338253087,,0.7437733325949238,0.4776961711334099,,0.0,,,,,,0.32206966201167436
FLA,1,8800,44.0,7.4266608553007245,0.9062378490927612,0.7405283338253087,,0.7472626308886109,0.4641668802830845,,0.0,,,,,,0.3313535299629223
FLA,2,8800,44.0,7.4266608553007245,0.9085461945181127,0.7500283338253086,,0.749422348467356,0.4532419637981072,,0.0,,,,,,0.33307915472195426
FLA,3,8800,44.0,7.4266608553007245,0.9098084794008641,0.7515283338253087,,0.754458672314605,0.4514887998753163,,0.0,,,,,,0.33262031796986513
FLA,4,8800,44.0,7.4266608553007245,0.9042165975584627,0.7385283338253086,,0.7404989473724,0.4664393592900049,,0.0,,,,,,0.33455105335425084
FLA,0,9600,48.0,8.100852854549885,0.9137099013998395,0.7450283338253085,,0.7462328142518488,0.459012391342957,,0.0,,,,,,0.33644169877646135
FLA,1,9600,48.0,8.100852854549885,0.9088138915902734,0.7355283338253087,,0.7430191263290642,0.46984380673210757,,0.0,,,,,,0.3338576571840577
FLA,2,9600,48.0,8.100852854549885,0.9037046377836628,0.7425283338253086,,0.7525939285384534,0.46187641375818833,,0.0,,,,,,0.3367194741720027
FLA,3,9600,48.0,8.100852854549885,0.9125696646331776,0.7280283338253086,,0.7408639345192792,0.47825392089760654,,0.0,,,,,,0.3389238694752453
FLA,4,9600,48.0,8.100852854549885,0.9132227390507627,0.7545283338253086,,0.748878164756198,0.4479826788204887,,0.0,,,,,,0.34098990341347435
FLA,0,10400,52.0,8.774639133363962,0.9133819536278018,0.7310283338253086,,0.7465661201392175,0.47490405292806925,,0.0,,,,,,0.3331697499080963
FLA,1,10400,52.0,8.774639133363962,0.9023743015648119,0.7380283338253086,,0.7422871377609759,0.46699970607637353,,0.0,,,,,,0.3333780425527726
FLA,2,10400,52.0,8.774639133363962,0.8997515999935093,0.7320283338253086,,0.748473645239053,0.4737705798015641,,0.0,,,,,,0.3336489158476338
FLA,3,10400,52.0,8.774639133363962,0.9056004056848239,0.7295283338253086,,0.7443319250206901,0.4765794720266714,,0.0,,,,,,0.32003078422369013
FLA,4,10400,52.0,8.774639133363962,0.9019004484082314,0.7410283338253085,,0.7498810901597303,0.4635852760776996,,0.0,,,,,,0.3296700015668541
FLA,0,11200,56.0,9.449287582188845,0.9144189708553795,0.7445283338253086,,0.7522480924335162,0.45959144908923644,,0.0,,,,,,0.3314553552454484
FLA,1,11200,56.0,9.449287582188845,0.9093010146590973,0.7405283338253086,,0.7515538481333806,0.4641600025850492,,0.0,,,,,,0.34051265034933725
FLA,2,11200,56.0,9.449287582188845,0.9207274804078868,0.7475283338253086,,0.7500202330087198,0.4561378817077407,,0.0,,,,,,0.33532165194755326
FLA,3,11200,56.0,9.449287582188845,0.9065512999605871,0.7420283338253086,,0.749141110043337,0.4624454403542779,,0.0,,,,,,0.33294000250195127
FLA,4,11200,56.0,9.449287582188845,0.8893930895882106,0.7275283338253087,,0.744128618306092,0.47878625283290244,,0.0,,,,,,0.3237294136056137
FLA,0,12000,60.0,10.123590570874512,0.9236702267582269,0.7610283338253087,,0.7630321825983475,0.44030957258254466,,0.0,,,,,,0.3450950901669738
FLA,1,12000,60.0,10.123590570874512,0.8999445256353045,0.7400283338253086,,0.7456085790535523,0.4647267948319712,,0.0,,,,,,0.3290767904975177
FLA,2,12000,60.0,10.123590570874512,0.8984885168887847,0.7445283338253086,,0.7467523061128649,0.45957417664701716,,0.0,,,,,,0.3293007724296703
FLA,3,12000,60.0,10.123590570874512,0.9024876960225426,0.7360283338253086,,0.7478978901619727,0.4692681584491101,,0.0,,,,,,0.3324054686176874
